FocusLevel,WeekDay,HourOfDay
99.83499,4,11
99.5854,4,11
99.94039,4,11
99.9424438,4,11
99.94443,4,11
99.6945648,4,11
99.95906,4,11
99.96048,4,11
99.96186,4,11
99.9631958,4,11
99.9644852,4,11
99.965744,4,11
99.71583,4,11
98.96609,4,11
99.88403,4,11
99.8881454,4,11
99.89212,4,11
99.64239,4,11
98.8932,4,11
97.64455,4,11
95.89643,4,11
93.6488647,4,11
90.901825,4,11
87.6553345,4,11
98.71197,4,12
98.75796,4,12
98.80246,4,12
98.84551,4,12
98.88715,4,12
98.9274139,4,12
98.96634,4,12
99.00397,4,12
99.04032,4,12
99.07545,4,12
99.109375,4,12
99.1421356,4,12
99.1737747,4,12
98.92584,4,12
99.92811,4,12
99.93076,4,12
99.93333,4,12
99.93581,4,12
99.68597,4,12
99.98123,4,12
99.98193,4,12
99.73198,4,12
98.98212,4,12
97.7323456,4,12
95.98265,4,12
93.73306,4,12
90.98356,4,12
87.7341461,4,12
83.9848251,4,12
79.7355957,4,12
74.98645,4,12
69.7374,4,12
63.9884377,4,12
97.9279,4,12
98.00514,4,12
98.07966,4,12
98.15152,4,12
98.22081,4,12
98.28763,4,12
98.04191,4,12
99.90689,4,12
99.65713,4,12
98.90782,4,12
97.65899,4,12
95.910614,4,12
93.66271,4,12
90.91527,4,12
87.6683,4,12
99.41362,4,12
99.1650848,4,12
98.41949,4,12
97.17682,4,12
99.86575,4,12
99.61609,4,12
99.98174,4,12
99.98243,4,12
99.7324753,4,12
98.982605,4,12
97.73283,4,12
95.98313,4,12
89.9841843,4,13
99.54166,4,13
99.55893,4,13
99.57557,4,13
99.5916061,4,13
99.60706,4,13
99.6219559,4,13
99.6363,4,13
99.650116,4,13
99.66342,4,13
99.67624,4,13
99.68858,4,13
99.70047,4,13
99.7119141,4,13
99.72294,4,13
99.73354,4,13
99.74375,4,13
99.75358,4,13
99.76304,4,13
99.77214,4,13
99.78091,4,13
99.531456,4,13
98.7831,4,13
97.5358353,4,13
99.9461,4,13
99.94817,4,13
99.9501648,4,13
99.95209,4,13
99.70221,4,13
99.99421,4,13
99.99443,4,13
99.9946442,4,13
99.99486,4,13
99.9950562,4,13
99.99525,4,13
99.99543,4,13
99.9956055,4,13
99.99577,4,13
99.99594,4,13
99.99609,4,13
99.99625,4,13
99.99639,4,13
99.99654,4,13
99.996666,4,13
99.9967957,4,13
99.7468,4,13
99.99728,4,13
99.99738,4,13
99.99748,4,13
99.99758,4,13
99.99767,4,13
99.9977646,4,13
99.9978561,4,13
99.99794,4,13
99.99802,4,13
99.99809,4,13
99.7481,4,13
99.99811,4,13
99.7481155,4,13
98.99813,4,13
99.99246,4,14
99.99275,4,14
99.9930344,4,14
99.99331,4,14
99.99357,4,14
99.99382,4,14
99.7438354,4,14
99.99842,4,14
99.99848,4,14
99.99854,4,14
99.9986,4,14
99.99865,4,14
99.9987,4,14
99.99876,4,14
99.9988,4,14
99.99885,4,14
99.99889,4,14
99.99894,4,14
99.99898,4,14
99.99902,4,14
99.99906,4,14
99.99909,4,14
99.99913,4,14
99.99917,4,14
99.9992,4,14
99.99923,4,14
99.99926,4,14
99.74926,4,14
98.99927,4,14
97.7492752,4,14
99.9934845,4,14
99.9937439,4,14
99.99399,4,14
99.9942245,4,14
99.9944458,4,14
99.99467,4,14
99.74468,4,14
99.9994,4,14
99.99942,4,14
99.99944,4,14
99.9994659,4,14
99.99948,4,14
99.74948,4,14
99.9995,4,14
99.99951,4,14
99.9995346,4,14
99.99955,4,14
99.9995651,4,14
99.99959,4,14
99.9996,4,14
99.99962,4,14
99.74962,4,14
99.99962,4,14
99.74962,4,14
98.9996262,4,14
97.7496262,4,14
95.99963,4,14
99.99389,4,14
99.7439041,4,14
98.99395,4,14
99.99847,4,15
99.7484741,4,15
98.99848,4,15
97.7485046,4,15
95.99853,4,15
93.7485657,4,15
90.9986038,4,15
87.74866,4,15
83.99872,4,15
79.74878,4,15
74.99885,4,15
69.74893,4,15
63.9990158,4,15
57.74911,4,15
99.93546,4,15
99.93799,4,15
99.68814,4,15
99.99954,4,15
99.99956,4,15
99.99958,4,15
99.9995956,4,15
99.99961,4,15
99.74961,4,15
99.99969,4,15
99.9997,4,15
99.99971,4,15
99.9997253,4,15
99.99973,4,15
99.74973,4,15
99.99973,4,15
99.99974,4,15
99.9997559,4,15
99.99976,4,15
99.99977,4,15
99.99978,4,15
99.99979,4,15
99.9998,4,15
99.99981,4,15
99.99982,4,15
99.9998245,4,15
99.9998245,4,15
99.99983,4,15
99.74983,4,15
99.99983,4,15
99.74983,4,15
98.99983,4,15
97.74984,4,15
95.99984,4,15
93.74984,4,15
90.99985,4,15
87.749855,4,15
99.99191,4,15
99.99223,4,15
99.99254,4,15
99.74255,4,15
98.9926147,4,15
97.74271,4,15
95.992836,4,15
93.7430038,4,15
90.99321,4,15
79.84654,4,16
76.4342957,4,16
72.5670853,4,16
68.2449,4,16
63.467762,4,16
58.2356529,4,16
52.5485764,4,16
46.4065361,4,16
39.80953,4,16
32.7575569,4,16
25.2506142,4,16
17.28871,4,16
8.87184048,4,16
0.451406151,5,7
0.9169271,5,7
1.396844,5,7
1.89143384,5,7
2.40096664,5,7
2.92570329,5,7
3.465895,5,7
4.021784,5,7
4.59360075,5,7
5.18156147,5,7
5.78587055,5,7
5.7714057,5,7
5.728012,5,7
5.655689,5,7
5.55443573,5,7
5.42425346,5,7
5.265142,5,7
5.077101,5,7
4.86013126,5,7
4.614232,5,7
4.339403,5,7
9.874201,5,7
10.4681034,5,7
10.4419336,5,7
16.1796627,5,7
16.75064,5,7
17.33672,5,7
17.9380112,5,7
18.5546265,5,7
19.1866379,5,7
19.8341084,5,7
20.4970779,5,7
21.1755524,5,7
21.86953,5,7
22.578968,5,7
33.0711746,5,8
33.69778,5,8
34.337616,5,8
34.99058,5,8
35.6565437,5,8
36.3353424,5,8
37.0268021,5,8
37.7307053,5,8
37.63638,5,8
37.3533974,5,8
36.8817635,5,8
49.23436,5,8
49.8181725,5,8
50.4117241,5,8
51.0147629,5,8
51.62703,5,8
52.2482452,5,8
52.8780823,5,8
53.51622,5,8
54.1623,5,8
54.81594,5,8
55.4767532,5,8
56.14431,5,8
56.81818,5,8
57.4979019,5,8
58.1830063,5,8
58.8729973,5,8
58.7258148,5,8
58.2842674,5,8
72.81859,5,8
73.27751,5,8
73.73898,5,8
74.20267,5,8
74.6682,5,8
75.13521,5,8
75.60334,5,8
76.07221,5,8
76.54145,5,8
77.01069,5,8
77.4795456,5,8
77.94765,5,8
78.41463,5,8
78.8801041,5,8
79.3437347,5,8
79.8051453,5,8
80.26399,5,8
80.7199249,5,8
81.17263,5,8
81.6217651,5,8
82.06702,5,8
82.5081,5,8
82.94471,5,8
83.37657,5,8
83.80344,5,8
84.22504,5,8
84.64115,5,8
85.05156,5,8
85.45605,5,8
85.85443,5,8
86.2465439,5,8
86.3086243,5,9
86.37265,5,9
86.43866,5,9
86.50668,5,9
86.57676,5,9
86.6489258,5,9
86.72322,5,9
86.50642,5,9
86.97409,5,9
86.75665,5,9
86.10435,5,9
85.01717,5,9
83.4951248,5,9
81.53821,5,9
82.17808,5,9
82.2807,5,9
82.075,5,9
82.7959,5,9
82.5889053,5,9
81.96794,5,9
80.93299,5,9
81.69982,5,9
81.80885,5,9
81.60433,5,9
80.99077,5,9
79.9681549,5,9
78.5365,5,9
76.6958,5,9
74.44605,5,9
71.78727,5,9
68.71944,5,9
65.24256,5,9
61.35664,5,9
57.061676,5,9
52.357666,5,9
47.24461,5,9
41.7225151,5,9
35.7913742,5,9
29.451189,5,9
22.7019539,5,9
15.5436821,5,9
7.976365,5,9
0.451406151,5,9
0.446892083,5,10
0.8962811,5,10
1.35972071,5,10
1.837493,5,10
2.32987261,5,10
2.324048,5,10
4.17152357,5,10
4.669214,5,10
5.181755,5,10
5.70939255,5,10
6.252363,5,10
6.81089,5,10
7.38518667,5,10
7.97545147,5,10
8.581866,5,10
9.204599,5,10
9.181588,5,10
9.112554,5,10
8.997496,5,10
15.4079533,5,10
16.00348,5,10
15.9634724,5,10
15.8434467,5,10
15.6434031,5,10
22.137743,5,10
22.704113,5,10
23.2849159,5,10
23.88022,5,10
24.49009,5,10
25.1145515,5,10
25.75362,5,10
26.4072914,5,10
27.0755272,5,10
27.7582664,5,10
28.4554176,5,10
29.1668777,5,10
29.8924942,5,10
30.6321049,5,10
31.3855057,5,10
32.1524658,5,10
32.932724,5,10
33.7259941,5,10
33.6416779,5,10
33.3887329,5,10
32.96716,5,10
32.3769531,5,10
31.61812,5,10
30.6906528,5,10
29.59456,5,10
28.3298359,5,10
26.89648,5,10
25.2944946,5,10
23.52388,5,10
21.5846367,5,10
19.47676,5,10
36.73764,5,10
36.6457977,5,10
50.22634,5,10
50.8316345,5,10
50.7045555,5,10
61.74245,5,11
61.5880966,5,11
61.1250267,5,11
69.82964,5,11
69.65507,5,11
76.44969,5,11
76.25857,5,11
81.574585,5,11
81.8048859,5,11
81.60037,5,11
85.89877,5,11
85.68403,5,11
85.03979,5,11
83.96605,5,11
82.46282,5,11
86.5597458,5,11
86.7323456,5,11
86.90734,5,11
86.69007,5,11
90.06326,5,11
90.19783,5,11
90.33407,5,11
90.10823,5,11
92.81641,5,11
92.91884,5,11
92.68654,5,11
91.9896545,5,11
90.82816,5,11
89.20208,5,11
87.11141,5,11
84.55614,5,11
81.53628,5,11
78.05183,5,11
74.1027756,5,11
69.68913,5,11
64.81089,5,11
59.4680557,5,11
53.66063,5,11
47.388607,5,11
40.6519928,5,11
33.4507828,5,11
25.7849751,5,11
17.65458,5,11
9.059589,5,11
0.451406151,5,11
0.9169271,5,11
1.396844,5,11
1.89143384,5,11
3.74709225,5,12
4.24698734,5,12
4.761799,5,12
5.29177332,5,12
5.837148,5,12
6.398149,5,12
6.97498941,5,12
7.567868,5,12
8.17697,5,12
8.802461,5,12
9.444494,5,12
10.1031952,5,12
10.77868,5,12
11.4710331,5,12
12.1803217,5,12
12.9065866,5,12
13.6498394,5,12
14.4100733,5,12
15.1872454,5,12
15.1492777,5,12
15.0353727,5,12
14.8455324,5,12
14.5797548,5,12
14.2380428,5,12
13.8203926,5,12
13.326808,5,12
12.757287,5,12
12.1118288,5,12
11.3904343,5,12
10.5931034,5,12
9.719837,5,12
8.770634,5,12
7.745495,5,12
20.2479534,5,12
20.9946136,5,12
21.7570381,5,12
22.5351086,5,12
23.3286629,5,12
24.1375179,5,12
24.0771751,5,12
37.56734,5,12
38.24542,5,12
38.149807,5,12
37.8629646,5,12
49.4585876,5,12
49.33494,5,12
48.964,5,12
48.34577,5,12
47.4802437,5,12
46.367424,5,12
45.0073128,5,12
43.39991,5,12
41.5452156,5,12
39.4432259,5,12
37.09394,5,12
34.497364,5,12
31.6534958,5,12
28.5623341,5,12
25.2238789,5,12
21.6381321,5,12
7.78972769,5,13
6.004581,5,13
4.111245,5,13
2.10971856,5,13
0.451406151,5,13
0.9169271,5,13
0.914634764,5,13
1.823174,5,13
2.29870176,5,13
2.788768,5,13
2.78179622,5,13
4.62061453,5,13
4.609063,5,13
6.41331863,5,13
6.89936733,5,13
7.3999176,5,13
7.38141775,5,13
10.0911627,5,13
10.0659351,5,13
12.6971378,5,13
13.1829548,5,13
13.682889,5,13
13.6486816,5,13
13.5460606,5,13
13.3750238,5,13
16.8588924,5,13
17.354229,5,13
17.3108425,5,13
17.180687,5,13
20.985075,5,13
21.4720211,5,13
21.41834,5,13
25.490097,5,13
25.4263725,5,13
25.2351971,5,13
24.91657,5,13
24.4704933,5,13
23.896965,5,13
23.1959877,5,13
22.36756,5,13
26.390131,5,13
26.859272,5,13
27.3412476,5,13
27.8361931,5,13
27.7666035,5,13
27.55783,5,13
27.2098789,5,13
26.722744,5,13
31.8845863,5,13
32.36412,5,13
32.8561058,5,13
38.4761,5,14
38.93839,5,14
39.4122276,5,14
39.89765,5,14
40.3946953,5,14
40.9033661,5,14
41.4236565,5,14
41.95554,5,14
42.4989662,5,14
43.0538673,5,14
43.6201553,5,14
44.1977158,5,14
44.7864075,5,14
45.38608,5,14
45.9965439,5,14
46.6175957,5,14
46.5010529,5,14
57.4659424,5,14
57.9690323,5,14
58.48017,5,14
58.9991264,5,14
59.5256653,5,14
60.0595169,5,14
60.6004,5,14
61.1480179,5,14
61.70204,5,14
62.262146,5,14
62.8279648,5,14
63.39914,5,14
63.97527,5,14
63.81533,5,14
75.63423,5,14
76.02699,5,14
76.422554,5,14
76.8206253,5,14
77.22092,5,14
77.02786,5,14
85.53851,5,14
85.32467,5,14
84.68313,5,14
83.6139,5,14
82.1169739,5,14
80.19235,5,14
77.84004,5,14
75.06004,5,14
71.852356,5,14
68.2169647,5,14
64.1538849,5,14
59.6631126,5,14
54.744648,5,14
49.39849,5,14
43.62464,5,14
37.4231,5,14
30.7938652,5,14
23.7369347,5,14
16.2523174,5,14
8.340007,5,14
8.753765,5,14
9.180461,5,14
9.620353,5,14
10.8828144,5,15
11.3298235,5,15
11.7903366,5,15
12.2645922,5,15
12.7528152,5,15
12.720933,5,15
12.6252871,5,15
12.4658775,5,15
12.2427025,5,15
11.9557648,5,15
11.6050615,5,15
11.1905956,5,15
10.7123652,5,15
10.17037,5,15
9.564611,5,15
8.895088,5,15
8.161801,5,15
7.36475039,5,15
6.503936,5,15
5.57935667,5,15
4.591014,5,15
3.53890586,5,15
2.423035,5,15
2.86350417,5,15
3.31774473,5,15
3.30945039,5,15
4.196031,5,15
4.660066,5,15
5.13828754,5,15
5.63095665,5,15
6.138328,5,15
6.66064167,5,15
7.198134,5,15
7.751027,5,15
8.31953049,5,15
8.90384,5,15
9.504136,5,15
10.1205873,5,15
10.75334,5,15
11.4025221,5,15
12.0682421,5,15
12.7505894,5,15
13.4496241,5,15
14.1653919,5,15
14.8979034,5,15
15.64715,5,15
16.4130878,5,15
17.19565,5,15
17.15266,5,15
17.0236931,5,15
16.8087482,5,15
16.5078239,5,15
16.1209221,5,15
15.6480408,5,15
15.0891829,5,15
14.4443464,5,15
26.731411,5,15
27.4384766,5,15
27.36988,5,15
38.4008865,5,15
38.0168762,5,16
37.53687,5,16
36.86485,5,16
36.00083,5,16
34.9448051,5,16
33.6967773,5,16
32.2567444,5,16
30.6247082,5,16
28.8006649,5,16
26.7846184,5,16
24.5765667,5,16
36.03182,5,16
36.6679344,5,16
36.5762634,5,16
46.7439232,5,16
47.2894821,5,16
47.84556,5,16
48.4120064,5,16
48.9886475,5,16
49.5752869,5,16
50.17171,5,16
50.777668,5,16
51.3929,5,16
52.01712,5,16
52.6500053,5,16
53.2912331,5,16
53.9404373,5,16
54.5972481,5,16
55.2612534,5,16
55.932045,5,16
56.6091766,5,16
57.2921867,5,16
57.9806061,5,16
58.6739426,5,16
59.3716736,5,16
60.0732956,5,16
60.7782669,5,16
61.48605,5,16
62.1960831,5,16
62.90782,5,16
63.62068,5,16
63.46163,5,16
79.0419,5,16
79.4529,5,16
79.86391,5,16
80.2745743,5,16
80.68458,5,16
81.0936,5,16
81.50131,5,16
81.9073944,5,16
82.31154,5,16
82.10576,5,16
81.48843,5,16
80.45953,5,16
79.01907,5,16
77.16707,5,16
74.9034958,5,16
72.22838,5,16
69.14169,5,16
65.6434555,5,16
49.23259,5,17
45.78631,5,17
42.01181,5,17
37.9090958,5,17
33.47816,5,17
28.7190113,5,17
23.6316452,5,17
18.2160568,5,17
12.4722567,5,17
6.40023851,5,17
0.451406151,5,17
0.450277627,5,17
0.899651766,5,17
1.36307526,5,17
1.84083128,5,17
1.83622921,5,17
1.822423,5,17
1.79941261,5,17
1.767198,5,17
1.72577929,5,17
1.67515635,5,17
1.61532938,5,17
1.54629838,5,17
2.92154217,5,17
3.40848541,5,17
3.910139,5,17
4.42676,5,17
4.958599,5,17
5.505893,5,17
6.06886768,5,17
6.64773655,5,17
7.242701,5,17
7.85394669,5,17
8.481637,5,17
9.125929,5,17
9.786947,5,17
10.4648085,5,17
18.575428,5,18
19.20728,5,18
19.8545837,5,18
20.5173836,5,18
21.1956863,5,18
21.8894882,5,18
22.5987434,5,18
23.3233948,5,18
24.0633469,5,18
24.8184814,5,18
25.5886421,5,18
26.3736572,5,18
27.17331,5,18
27.98735,5,18
28.8155136,5,18
29.6574821,5,18
30.5129128,5,18
31.3814354,5,18
32.26264,5,18
33.15609,5,18
34.061306,5,18
33.9761543,5,18
51.3763657,5,18
52.0521927,5,18
51.9220619,5,18
65.0848541,5,18
65.58275,5,18
66.0861,5,18
66.59458,5,18
66.42809,5,18
76.67363,5,18
77.03206,5,18
77.39359,5,18
77.20011,5,18
76.61966,5,18
75.65224,5,18
74.2978439,5,18
72.5564957,5,18
81.5202942,5,18
81.31649,5,18
87.41904,5,18
87.20049,5,18
91.3811646,5,18
91.52009,5,18
91.66001,5,18
91.43086,5,18
90.7434158,5,18
89.5976639,5,18
87.99361,5,18
85.93126,5,18
83.41061,5,18
80.4316559,5,18
76.9944153,5,18
73.09886,5,18
68.74501,5,18
63.9328575,5,18
58.6624069,5,18
52.9336548,5,18
46.7466049,5,18
40.1012535,5,18
14.4364519,5,19
11.1280966,5,19
7.619238,5,19
3.90987325,5,19
0.451406151,6,8
0.9169271,6,8
1.396844,6,8
1.89143384,6,8
2.40096664,6,8
2.92570329,6,8
3.465895,6,8
4.021784,6,8
4.59360075,6,8
5.18156147,6,8
5.78587055,6,8
6.406714,6,8
7.044265,6,8
7.69867373,6,8
8.370076,6,8
9.058584,6,8
9.764284,6,8
10.4872465,6,8
11.2275133,6,8
11.9850969,6,8
12.759985,6,8
12.7280846,6,8
12.6323853,6,8
12.4728851,6,8
12.2495852,6,8
23.4465256,6,8
24.1416435,6,8
24.8518486,6,8
25.5770512,6,8
26.317131,6,8
26.251339,6,8
38.0742226,6,8
38.70859,6,8
38.61182,6,8
48.9812,6,9
49.5194321,6,9
50.0677,6,9
50.62583,6,9
51.1936455,6,9
51.7709274,6,9
52.3574371,6,9
52.9529266,6,9
53.557106,6,9
54.1696854,6,9
54.79033,6,9
55.4187,6,9
56.05443,6,9
56.6971245,6,9
57.3463821,6,9
58.0017853,6,9
58.6628723,6,9
59.3291969,6,9
60.0002823,6,9
60.67562,6,9
61.3547249,6,9
61.20134,6,9
60.7411766,6,9
59.9742432,6,9
58.9005356,6,9
57.5200539,6,9
55.832798,6,9
53.83877,6,9
51.53797,6,9
48.9303932,6,9
46.0160446,6,9
42.79492,6,9
39.26702,6,9
35.432354,6,9
31.2909088,6,9
26.8426914,6,9
22.0877018,6,9
17.0259342,6,9
11.6573973,6,9
5.982087,6,9
0.451406151,6,9
0.9169271,6,9
1.396844,6,9
1.89143384,6,9
2.40096664,6,9
2.92570329,6,9
3.465895,6,9
4.021784,6,9
4.59360075,6,9
5.18156147,6,9
5.78587055,6,9
6.406714,6,9
7.044265,6,9
7.69867373,6,9
8.370076,6,9
9.058584,6,9
9.764284,6,9
10.1716137,6,10
10.5916786,6,10
10.5652,6,10
11.385252,6,10
11.8144646,6,10
11.7849283,6,10
13.0171547,6,10
13.4534578,6,10
13.9029427,6,10
14.365839,6,10
14.3299246,6,10
16.8363762,6,10
17.29916,6,10
17.7753887,6,10
17.73095,6,10
17.5976353,6,10
17.3754425,6,10
20.6984215,6,10
21.1708832,6,10
21.656683,6,10
22.1559925,6,10
22.66896,6,10
23.195734,6,10
23.1377449,6,10
28.5521259,6,10
29.05512,6,10
29.5711746,6,10
29.4972477,6,10
29.2754631,6,10
28.9058247,6,10
28.3883266,6,10
34.38228,6,10
34.8753281,6,10
35.38069,6,10
35.89842,6,10
35.8086739,6,10
35.5394363,6,10
35.0907059,6,10
34.4624825,6,10
33.6547661,6,10
32.66756,6,10
31.5008621,6,10
30.1546726,6,10
28.6289883,6,10
26.9238129,6,10
25.0391464,6,10
22.974987,6,10
31.0527878,6,10
31.622982,6,10
32.20651,6,10
32.12599,6,10
40.2607574,6,10
40.786705,6,10
41.32437,6,10
41.87371,6,10
42.4346466,6,10
43.00709,6,10
43.5909271,6,10
44.1860237,6,10
44.0755577,6,10
54.01236,6,11
54.51183,6,11
54.37555,6,11
62.8897,6,11
63.304512,6,11
63.7265167,6,11
64.1555557,6,11
63.9951668,6,11
63.514,6,11
62.7120552,6,11
61.5893326,6,11
60.1458321,6,11
68.6889343,6,11
69.0697,6,11
69.4563,6,11
69.84855,6,11
70.24624,6,11
70.64917,6,11
71.05712,6,11
71.46985,6,11
71.2911758,6,11
79.4483948,6,11
79.74896,6,11
80.05259,6,11
80.35909,6,11
80.66826,6,11
80.46659,6,11
86.84673,6,11
87.058754,6,11
87.27229,6,11
87.48718,6,11
87.26846,6,11
86.61231,6,11
85.51872,6,11
83.98769,6,11
82.01923,6,11
79.6133347,6,11
76.7700043,6,11
73.4892349,6,11
69.77103,6,11
65.61539,6,11
61.02231,6,11
55.9917946,6,11
50.5238457,6,11
44.61846,6,11
38.2756424,6,11
31.4953861,6,11
24.27769,6,11
16.6225643,6,11
8.530003,6,11
0.451406151,6,12
0.9169271,6,12
0.914634764,6,12
0.9077578,6,12
0.896296263,6,12
0.88025,6,12
0.859619141,6,12
0.834403634,6,12
0.8046035,6,12
1.71415246,6,12
2.190208,6,12
2.68081951,6,12
3.18625188,6,12
3.70676565,6,12
4.242612,6,12
4.794028,6,12
4.782043,6,12
8.611503,6,12
9.155975,6,12
9.715819,6,12
10.2912312,6,12
10.8823853,6,12
11.4894466,6,12
12.1125622,6,12
12.7518578,6,12
13.4074383,6,12
14.0793953,6,12
14.0441971,6,12
13.9386015,6,12
13.7626095,6,12
13.5162191,6,12
13.1994333,6,12
12.8122492,6,12
12.35467,6,12
11.8266926,6,12
11.2283182,6,12
10.5595465,6,12
9.820378,6,12
9.010813,6,12
8.130851,6,12
7.18049145,6,12
16.24365,6,12
16.9147015,6,12
16.8724155,6,12
25.59021,6,12
25.5262337,6,12
33.33648,6,13
33.25314,6,13
33.0031166,6,13
32.58641,6,13
32.0030174,6,13
31.2529488,6,13
30.336195,6,13
29.25276,6,13
28.0026436,6,13
35.5531845,6,13
36.0861549,6,13
36.6315956,6,13
37.1895,6,13
37.7598267,6,13
38.3425369,6,13
38.24668,6,13
37.95911,6,13
37.47983,6,13
36.8088341,6,13
35.94613,6,13
34.89171,6,13
33.6455765,6,13
32.2077332,6,13
30.5781746,6,13
28.7569027,6,13
26.74392,6,13
24.5392227,6,13
22.1428146,6,13
19.5546932,6,13
16.77486,6,13
13.8033142,6,13
10.6400528,6,13
7.285082,6,13
3.73839831,6,13
0.451406151,6,13
0.450277627,6,13
0.899651766,6,13
0.897402644,6,13
0.8906553,6,13
1.33804023,6,13
1.7994144,6,13
2.27505684,6,13
2.76524258,6,13
3.270236,6,13
3.790299,6,13
3.78082323,6,13
3.75239587,6,13
3.70501733,6,13
3.638687,6,13
3.55340528,6,13
3.449172,6,13
3.32598734,6,13
3.18385124,6,13
3.02276349,6,13
2.26707268,6,14
2.10837746,6,14
1.93456864,6,14
1.74564588,6,14
1.54160941,6,14
1.322459,6,14
1.08819485,6,14
0.838816762,6,14
0.5743251,6,14
0.294719517,6,14
0.451406151,6,19
0.450277627,6,19
0.446892083,6,19
0.8962811,6,19
1.35972071,6,19
1.837493,6,19
2.32987261,6,19
2.83712745,6,19
3.35951877,6,19
3.89729738,6,19
3.88755417,6,19
3.85832453,6,19
3.80960822,6,19
3.74140549,6,19
3.65371633,6,19
6.992976,6,20
7.528555,6,20
7.50973368,6,20
7.45326948,6,20
7.359163,6,20
11.0849762,6,20
11.6147118,6,20
12.1594048,6,20
12.7192411,6,20
13.2943974,6,20
13.8850288,6,20
13.850316,6,20
13.7461786,6,20
13.5726156,6,20
13.329627,6,20
13.0172148,6,20
12.635376,6,20
12.1841125,6,20
11.6634245,6,20
11.0733109,6,20
10.4137716,6,20
9.684808,6,20
8.886418,6,20
8.018604,6,20
7.08136463,6,20
13.6267986,6,20
14.234869,6,20
14.8587246,6,20
14.821578,6,20
14.7101374,6,20
14.5244036,6,20
14.2643757,6,20
13.9300547,6,20
13.5214386,6,20
13.03853,6,20
12.481329,6,20
11.8498335,6,20
11.144043,6,20
18.581356,6,20
19.1931324,6,20
19.8201923,6,20
20.4625854,6,20
21.1203575,6,20
21.7935143,6,20
22.4820518,6,20
23.1859264,6,20
23.9050827,6,20
24.6394176,6,20
25.3888245,6,20
26.1531448,6,20
26.9322014,6,20
27.72579,6,20
28.5336571,6,20
29.3555355,6,20
30.1911125,6,20
31.0400562,6,20
31.901989,6,20
31.8222332,6,20
31.58297,6,20
31.1841946,6,20
29.9368267,6,21
46.3045273,6,21
46.9940872,6,21
47.69323,6,21
47.5739975,6,21
60.86054,6,21
61.3905754,6,21
61.2371,6,21
60.77667,6,21
71.1137543,6,21
71.51525,6,21
71.92144,6,21
72.3320847,6,21
72.7469254,6,21
73.16568,6,21
73.58808,6,21
74.0138245,6,21
74.4426,6,21
74.8741,6,21
74.68691,6,21
74.12536,6,21
83.42508,6,21
83.71132,6,21
83.9989243,6,21
84.287674,6,21
84.57734,6,21
84.86771,6,21
85.15852,6,21
85.44958,6,21
85.74063,6,21
86.03144,6,21
86.321785,6,21
86.6114349,6,21
86.9001541,6,21
87.18772,6,21
86.96975,6,21
86.31584,6,21
85.226,6,21
83.70021,6,21
81.73849,6,21
79.34082,6,21
76.507225,6,21
73.2376862,6,21
69.53221,6,21
65.39079,6,21
60.8134346,6,21
55.80014,6,21
50.3509064,6,21
44.4657364,6,21
38.1446266,6,21
31.38758,6,21
24.19459,6,21
16.5656662,6,21
8.500805,6,21
0.451406151,7,6
0.9169271,7,6
1.396844,7,6
1.89143384,7,6
2.40096664,7,6
2.92570329,7,6
3.465895,7,6
4.021784,7,6
4.59360075,7,6
5.18156147,7,6
5.78587055,7,6
6.406714,7,6
7.044265,7,6
7.69867373,7,6
7.679427,7,6
14.7868891,7,6
14.63902,7,7
14.4541845,7,7
21.0400772,7,7
21.6144333,7,7
22.2034225,7,7
22.80712,7,7
23.4255829,7,7
24.0588512,7,7
24.7069321,7,7
25.3698177,7,7
26.0474739,7,7
25.9823551,7,7
25.7869987,7,7
35.8444481,7,7
36.4450874,7,7
37.05841,7,7
37.68432,7,7
38.3226852,7,7
38.97336,7,7
39.6361656,7,7
39.537075,7,7
50.82029,7,7
51.37001,7,7
51.2415848,7,7
60.7838821,7,7
61.2348747,7,7
61.69339,7,7
62.1592331,7,7
62.632206,7,7
63.1120872,7,7
63.5986366,7,7
63.43964,7,7
72.7052841,7,7
73.07492,7,7
73.44915,7,7
73.82777,7,7
74.2105255,7,7
74.5972061,7,7
74.41071,7,7
82.2201,7,7
82.4933,7,7
82.7688751,7,7
83.04662,7,7
83.32636,7,7
83.60787,7,7
83.89095,7,7
84.1753845,7,7
84.46095,7,7
84.74743,7,7
85.034584,7,7
85.3222046,7,7
85.61005,7,7
85.89789,7,7
85.68314,7,7
92.11006,7,7
92.27097,7,7
92.4316254,7,7
92.59189,7,7
92.75165,7,7
92.91076,7,7
96.48964,7,8
96.5680542,7,8
96.64603,7,8
96.72351,7,8
96.4817047,7,8
95.75628,7,8
98.03865,7,8
98.0847,7,8
98.130394,7,8
98.17569,7,8
98.22056,7,8
97.9750061,7,8
99.1508942,7,8
99.17209,7,8
99.1930542,7,8
99.2137756,7,8
99.23424,7,8
99.25444,7,8
99.27436,7,8
99.294,7,8
99.31334,7,8
99.33237,7,8
99.35109,7,8
99.36949,7,8
99.38757,7,8
99.40531,7,8
99.42272,7,8
99.4398,7,8
99.45652,7,8
99.4729,7,8
99.48893,7,8
99.50461,7,8
99.51994,7,8
99.53492,7,8
99.54955,7,8
99.5638351,7,8
99.57777,7,8
99.5913544,7,8
99.34238,7,8
99.8672943,7,8
99.61763,7,8
98.86862,7,8
97.620285,7,8
99.51977,7,8
99.53533,7,8
